timestamp,sessionID,datetime,type,imei,status,band,mcc,mnc,pci,rsrp,rsrq,asu,rssnr,ta,cqi,ci,lat,lon,alt,acc,speed,speed_acc
1687180999433,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:19.440Z,LTE,355017071801794,2147483647,100,0,0,155,-113,-17,27,0,0,0,0,51.3209725,12.3423003,155.0,6.937,1.0375383,2.14748365E9,
1687180999432,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:20.548Z,LTE,355017071801794,2147483647,100,262,2,433,-101,-7,39,8,10,8,8196628,51.3209846,12.3423011,155.0,6.751,1.0090495,2.14748365E9,
1687180999433,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:20.548Z,LTE,355017071801794,2147483647,100,0,0,237,-113,-15,27,0,0,0,0,51.3209846,12.3423011,155.0,6.751,1.0090495,2.14748365E9,
1687180999432,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:20.548Z,LTE,355017071801794,2147483647,100,0,0,155,-113,-17,27,0,0,0,0,51.3209846,12.3423011,155.0,6.751,1.0090495,2.14748365E9,
1687180999433,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:20.548Z,LTE,355017071801794,2147483647,6300,0,0,369,-105,-16,35,0,0,0,0,51.3209846,12.3423011,155.0,6.751,1.0090495,2.14748365E9,
1687181001657,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:22.696Z,LTE,355017071801794,2147483647,100,262,2,433,-106,-8,34,4,10,13,8196628,51.321024,12.3423224,155.0,6.988,1.0261238,2.14748365E9,
1687181001657,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:22.696Z,LTE,355017071801794,2147483647,100,0,0,155,-110,-13,30,0,0,0,0,51.321024,12.3423224,155.0,6.988,1.0261238,2.14748365E9,
1687181003741,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:23.743Z,LTE,355017071801794,2147483647,100,262,2,433,-105,-11,35,4,10,13,8196628,51.3210375,12.3423283,155.0,7.135,1.0277565,2.14748365E9,
1687181003742,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:24.756Z,LTE,355017071801794,2147483647,100,262,2,433,-105,-11,35,4,10,13,8196628,51.3210468,12.3423313,155.0,7.276,1.0280944,2.14748365E9,
1687181005775,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:26.793Z,LTE,355017071801794,2147483647,100,262,2,433,-104,-8,36,4,10,13,8196628,51.3210757,12.3423449,154.89999389648438,7.514,1.049251,2.14748365E9,
1687181007816,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:28.843Z,LTE,355017071801794,2147483647,100,262,2,433,-103,-13,37,7,10,13,8196628,51.3211005,12.3423579,154.89999389648438,7.633,1.0583061,2.14748365E9,
1687181007816,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:28.843Z,LTE,355017071801794,2147483647,6300,0,0,369,-104,-18,36,0,0,0,0,51.3211005,12.3423579,154.89999389648438,7.633,1.0583061,2.14748365E9,
1687181009885,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:29.888Z,LTE,355017071801794,2147483647,100,262,2,433,-104,-9,36,5,10,12,8196628,51.3211123,12.3423646,154.89999389648438,7.736,1.0578552,2.14748365E9,
1687181009885,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:29.888Z,LTE,355017071801794,2147483647,6300,0,0,17,-106,-18,34,0,0,0,0,51.3211123,12.3423646,154.89999389648438,7.736,1.0578552,2.14748365E9,
1687181009886,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:30.936Z,LTE,355017071801794,2147483647,100,262,2,433,-104,-9,36,5,10,12,8196628,51.321128,12.342373,154.89999389648438,7.732,1.0647147,2.14748365E9,
1687181009886,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:30.936Z,LTE,355017071801794,2147483647,6300,0,0,369,-104,-16,36,0,0,0,0,51.321128,12.342373,154.89999389648438,7.732,1.0647147,2.14748365E9,
1687181009886,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:30.936Z,LTE,355017071801794,2147483647,6300,0,0,17,-106,-18,34,0,0,0,0,51.321128,12.342373,154.89999389648438,7.732,1.0647147,2.14748365E9,
1687181012029,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:32.033Z,LTE,355017071801794,2147483647,100,262,2,433,-104,-7,36,6,10,15,8196628,51.321151,12.3423855,154.89999389648438,7.546,1.0758218,2.14748365E9,
1687181012028,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:33.088Z,LTE,355017071801794,2147483647,100,262,2,433,-104,-7,36,6,10,15,8196628,51.3211655,12.3423946,154.89999389648438,7.332,1.0656501,2.14748365E9,
1687181012028,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:33.088Z,LTE,355017071801794,2147483647,6300,0,0,369,-106,-19,34,0,0,0,0,51.3211655,12.3423946,154.89999389648438,7.332,1.0656501,2.14748365E9,
1687181014156,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:34.161Z,LTE,355017071801794,2147483647,100,262,2,433,-102,-7,38,10,10,15,8196628,51.3211775,12.342403,154.89999389648438,7.128,1.05148,2.14748365E9,
1687181014156,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:34.161Z,LTE,355017071801794,2147483647,6300,0,0,369,-106,-17,34,0,0,0,0,51.3211775,12.342403,154.89999389648438,7.128,1.05148,2.14748365E9,
1687181014155,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:35.243Z,LTE,355017071801794,2147483647,100,262,2,433,-102,-7,38,10,10,15,8196628,51.3211899,12.3424103,154.89999389648438,6.815,1.0340766,2.14748365E9,
1687181014155,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:35.243Z,LTE,355017071801794,2147483647,6300,0,0,369,-106,-17,34,0,0,0,0,51.3211899,12.3424103,154.89999389648438,6.815,1.0340766,2.14748365E9,
1687181014155,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:35.243Z,LTE,355017071801794,2147483647,6300,0,0,17,-108,-18,32,0,0,0,0,51.3211899,12.3424103,154.89999389648438,6.815,1.0340766,2.14748365E9,
1687181016305,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:37.350Z,LTE,355017071801794,2147483647,100,262,2,433,-95,-7,45,8,10,13,8196628,51.3212164,12.3424204,154.89999389648438,6.392,1.0184422,2.14748365E9,
1687181016306,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:37.350Z,LTE,355017071801794,2147483647,6300,0,0,17,-103,-15,37,0,0,0,0,51.3212164,12.3424204,154.89999389648438,6.392,1.0184422,2.14748365E9,
1687181018420,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:38.428Z,LTE,355017071801794,2147483647,100,262,2,433,-106,-12,34,4,10,11,8196628,51.3212282,12.3424281,154.89999389648438,6.387,1.0084147,2.14748365E9,
1687181018419,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:39.520Z,LTE,355017071801794,2147483647,100,262,2,433,-106,-12,34,4,10,11,8196628,51.3212409,12.3424381,154.89999389648438,6.345,0.9918144,2.14748365E9,
1687181018420,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:39.520Z,LTE,355017071801794,2147483647,100,0,0,237,-112,-19,28,0,0,0,0,51.3212409,12.3424381,154.89999389648438,6.345,0.9918144,2.14748365E9,
1687181018420,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:39.520Z,LTE,355017071801794,2147483647,6300,0,0,17,-103,-18,37,0,0,0,0,51.3212409,12.3424381,154.89999389648438,6.345,0.9918144,2.14748365E9,
1687181020617,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:40.621Z,LTE,355017071801794,2147483647,100,262,2,433,-105,-10,35,3,10,12,8196628,51.3212547,12.3424458,154.79998779296875,6.441,0.98615074,2.14748365E9,
1687181020616,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:41.683Z,LTE,355017071801794,2147483647,100,262,2,433,-105,-10,35,3,10,12,8196628,51.3212701,12.3424528,154.79998779296875,6.624,0.9856478,2.14748365E9,
1687181020616,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:41.683Z,LTE,355017071801794,2147483647,100,0,0,237,-105,-13,35,0,0,0,0,51.3212701,12.3424528,154.79998779296875,6.624,0.9856478,2.14748365E9,
1687181020616,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:41.683Z,LTE,355017071801794,2147483647,6300,0,0,17,-101,-13,39,0,0,0,0,51.3212701,12.3424528,154.79998779296875,6.624,0.9856478,2.14748365E9,
1687181022759,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:42.761Z,LTE,355017071801794,2147483647,100,0,0,237,-108,-15,32,0,0,0,0,51.3212895,12.3424617,154.79998779296875,6.692,0.99364984,2.14748365E9,
1687181022759,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:43.802Z,LTE,355017071801794,2147483647,100,262,2,433,-108,-15,32,-2,10,9,8196628,51.3212958,12.3424655,154.79998779296875,6.701,0.99906474,2.14748365E9,
1687181022758,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:43.802Z,LTE,355017071801794,2147483647,100,0,0,237,-108,-15,32,0,0,0,0,51.3212958,12.3424655,154.79998779296875,6.701,0.99906474,2.14748365E9,
1687181022759,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:43.802Z,LTE,355017071801794,2147483647,6300,0,0,17,-101,-16,39,0,0,0,0,51.3212958,12.3424655,154.79998779296875,6.701,0.99906474,2.14748365E9,
1687181024847,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:45.886Z,LTE,355017071801794,2147483647,100,262,2,433,-97,-6,43,4,10,15,8196628,51.3213248,12.3424834,155.0,6.711,1.0457194,2.14748365E9,
1687181024847,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:45.886Z,LTE,355017071801794,2147483647,100,0,0,237,-103,-10,37,0,0,0,0,51.3213248,12.3424834,155.0,6.711,1.0457194,2.14748365E9,
1687181024847,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:45.886Z,LTE,355017071801794,2147483647,6300,0,0,17,-99,-15,41,0,0,0,0,51.3213248,12.3424834,155.0,6.711,1.0457194,2.14748365E9,
1687181026960,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:46.965Z,LTE,355017071801794,2147483647,100,0,0,237,-105,-14,35,0,0,0,0,51.3213515,12.3424967,155.0,6.526,1.0802368,2.14748365E9,
1687181026960,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:48.048Z,LTE,355017071801794,2147483647,100,262,2,433,-104,-11,36,3,10,8,8196628,51.3213639,12.3425044,155.0,6.444,1.096948,2.14748365E9,
1687181026961,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:48.048Z,LTE,355017071801794,2147483647,100,0,0,237,-105,-14,35,0,0,0,0,51.3213639,12.3425044,155.0,6.444,1.096948,2.14748365E9,
1687181026960,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:48.048Z,LTE,355017071801794,2147483647,6300,0,0,17,-96,-13,44,0,0,0,0,51.3213639,12.3425044,155.0,6.444,1.096948,2.14748365E9,
1687181029167,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:49.173Z,LTE,355017071801794,2147483647,6300,0,0,17,-96,-14,44,0,0,0,0,51.3213816,12.3425142,155.0,6.302,1.1183485,2.14748365E9,
1687181029167,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:50.235Z,LTE,355017071801794,2147483647,100,262,2,433,-100,-9,40,5,10,10,8196628,51.321403,12.3425232,155.0,6.137,1.127949,2.14748365E9,
1687181029168,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:50.235Z,LTE,355017071801794,2147483647,6300,0,0,17,-96,-14,44,0,0,0,0,51.321403,12.3425232,155.0,6.137,1.127949,2.14748365E9,
1687181031292,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:51.296Z,LTE,355017071801794,2147483647,100,262,2,433,-99,-9,41,5,10,15,8196628,51.3214324,12.3425348,154.89999389648438,6.088,1.1443855,2.14748365E9,
1687181031291,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:51.296Z,LTE,355017071801794,2147483647,100,0,0,237,-105,-13,35,0,0,0,0,51.3214324,12.3425348,154.89999389648438,6.088,1.1443855,2.14748365E9,
1687181031291,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:51.296Z,LTE,355017071801794,2147483647,6300,0,0,17,-95,-14,45,0,0,0,0,51.3214324,12.3425348,154.89999389648438,6.088,1.1443855,2.14748365E9,
1687181031291,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:52.350Z,LTE,355017071801794,2147483647,100,262,2,433,-99,-9,41,5,10,15,8196628,51.3214552,12.3425447,154.89999389648438,5.921,1.1457396,2.14748365E9,
1687181031292,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:52.350Z,LTE,355017071801794,2147483647,100,0,0,237,-105,-13,35,0,0,0,0,51.3214552,12.3425447,154.89999389648438,5.921,1.1457396,2.14748365E9,
1687181031292,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:52.350Z,LTE,355017071801794,2147483647,6300,0,0,17,-95,-14,45,0,0,0,0,51.3214552,12.3425447,154.89999389648438,5.921,1.1457396,2.14748365E9,
1687181033417,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:53.424Z,LTE,355017071801794,2147483647,100,262,2,433,-106,-12,34,5,10,11,8196628,51.3214621,12.3425486,154.89999389648438,5.763,1.1145631,2.14748365E9,
1687181033416,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:54.485Z,LTE,355017071801794,2147483647,100,262,2,433,-106,-12,34,5,10,11,8196628,51.3214714,12.3425542,154.89999389648438,5.576,1.1095378,2.14748365E9,
1687181033417,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:54.485Z,LTE,355017071801794,2147483647,100,0,0,237,-106,-11,34,0,0,0,0,51.3214714,12.3425542,154.89999389648438,5.576,1.1095378,2.14748365E9,
1687181033417,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:54.485Z,LTE,355017071801794,2147483647,6300,0,0,17,-95,-13,45,0,0,0,0,51.3214714,12.3425542,154.89999389648438,5.576,1.1095378,2.14748365E9,
1687181035563,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:55.565Z,LTE,355017071801794,2147483647,100,262,2,433,-107,-12,33,2,10,9,8196628,51.3214794,12.3425591,154.89999389648438,5.4,1.1047823,2.14748365E9,
1687181035564,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:56.635Z,LTE,355017071801794,2147483647,100,262,2,433,-107,-12,33,2,10,9,8196628,51.3214899,12.3425661,154.89999389648438,5.234,1.0941335,2.14748365E9,
1687181035563,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:56.635Z,LTE,355017071801794,2147483647,100,0,0,237,-101,-9,39,0,0,0,0,51.3214899,12.3425661,154.89999389648438,5.234,1.0941335,2.14748365E9,
1687181035563,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:56.635Z,LTE,355017071801794,2147483647,6300,0,0,17,-90,-12,50,0,0,0,0,51.3214899,12.3425661,154.89999389648438,5.234,1.0941335,2.14748365E9,
1687181037713,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:58.769Z,LTE,355017071801794,2147483647,100,262,2,433,-106,-11,34,2,10,9,8196628,51.3215134,12.3425776,154.89999389648438,5.418,1.0980747,2.14748365E9,
1687181037712,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:58.769Z,LTE,355017071801794,2147483647,100,0,0,237,-106,-10,34,0,0,0,0,51.3215134,12.3425776,154.89999389648438,5.418,1.0980747,2.14748365E9,
1687181037713,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:58.769Z,LTE,355017071801794,2147483647,6300,0,0,17,-93,-13,47,0,0,0,0,51.3215134,12.3425776,154.89999389648438,5.418,1.0980747,2.14748365E9,
1687181039815,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:59.817Z,LTE,355017071801794,2147483647,100,0,0,237,-100,-9,40,0,0,0,0,51.3215148,12.3425797,154.89999389648438,5.59,1.0927402,2.14748365E9,
1687181039814,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:23:59.817Z,LTE,355017071801794,2147483647,6300,0,0,17,-83,-12,57,0,0,0,0,51.3215148,12.3425797,154.89999389648438,5.59,1.0927402,2.14748365E9,
1687181039814,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:00.857Z,LTE,355017071801794,2147483647,100,262,2,433,-105,-12,35,1,10,9,8196628,51.3215165,12.3425815,154.89999389648438,5.749,1.0875301,2.14748365E9,
1687181039814,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:00.857Z,LTE,355017071801794,2147483647,100,0,0,237,-100,-9,40,0,0,0,0,51.3215165,12.3425815,154.89999389648438,5.749,1.0875301,2.14748365E9,
1687181039815,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:00.857Z,LTE,355017071801794,2147483647,6300,0,0,17,-83,-12,57,0,0,0,0,51.3215165,12.3425815,154.89999389648438,5.749,1.0875301,2.14748365E9,
1687181041902,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:02.941Z,LTE,355017071801794,2147483647,100,262,2,237,-104,-8,36,2,9,10,7733267,51.3215293,12.3425902,154.89999389648438,6.335,1.0292753,2.14748365E9,
1687181041902,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:02.941Z,LTE,355017071801794,2147483647,100,0,0,433,-111,-13,29,0,0,0,0,51.3215293,12.3425902,154.89999389648438,6.335,1.0292753,2.14748365E9,
1687181043995,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:04.000Z,LTE,355017071801794,2147483647,100,262,2,237,-96,-10,44,6,9,9,7733267,51.3215285,12.3425917,154.89999389648438,6.51,0.83559835,2.14748365E9,
1687181043996,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:05.048Z,LTE,355017071801794,2147483647,100,262,2,237,-96,-10,44,6,9,9,7733267,51.3215309,12.3425937,154.89999389648438,6.679,0.6912979,2.14748365E9,
1687181046102,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:06.109Z,LTE,355017071801794,2147483647,100,262,2,237,-99,-11,41,6,9,10,7733267,51.321536,12.3425952,154.89999389648438,7.175,0.6423901,2.14748365E9,
1687181046103,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:06.109Z,LTE,355017071801794,2147483647,100,0,0,433,-104,-14,36,0,0,0,0,51.321536,12.3425952,154.89999389648438,7.175,0.6423901,2.14748365E9,
1687181046103,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:07.165Z,LTE,355017071801794,2147483647,100,262,2,237,-99,-11,41,6,9,10,7733267,51.3215441,12.342596,154.89999389648438,7.24,0.64399093,2.14748365E9,
1687181046102,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:07.165Z,LTE,355017071801794,2147483647,100,0,0,433,-104,-14,36,0,0,0,0,51.3215441,12.342596,154.89999389648438,7.24,0.64399093,2.14748365E9,
1687181048227,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:09.278Z,LTE,355017071801794,2147483647,100,262,2,237,-99,-8,41,9,9,12,7733267,51.3215683,12.3426027,154.89999389648438,7.758,0.6330094,2.14748365E9,
1687181050319,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:11.361Z,LTE,355017071801794,2147483647,100,262,2,237,-100,-12,40,10,9,15,7733267,51.3215985,12.3426181,154.89999389648438,8.299,0.6600568,2.14748365E9,
1687181050319,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:11.361Z,LTE,355017071801794,2147483647,100,0,0,433,-105,-16,35,0,0,0,0,51.3215985,12.3426181,154.89999389648438,8.299,0.6600568,2.14748365E9,
1687181052381,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:13.478Z,LTE,355017071801794,2147483647,100,262,2,237,-96,-7,44,10,9,10,7733267,51.3216351,12.3426352,154.89999389648438,8.157,0.7112907,2.14748365E9,
1687181052381,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:13.478Z,LTE,355017071801794,2147483647,100,0,0,433,-102,-13,38,0,0,0,0,51.3216351,12.3426352,154.89999389648438,8.157,0.7112907,2.14748365E9,
1687181054538,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:15.578Z,LTE,355017071801794,2147483647,100,262,2,237,-92,-9,48,10,9,13,7733267,51.3216584,12.3426517,154.89999389648438,7.508,0.717176,2.14748365E9,
1687181056612,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:16.618Z,LTE,355017071801794,2147483647,100,262,2,433,-101,-7,39,6,8,11,8196628,51.321669,12.3426567,154.79998779296875,7.218,0.7090045,2.14748365E9,
1687181056612,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:16.618Z,LTE,355017071801794,2147483647,6300,0,0,17,-94,-13,46,0,0,0,0,51.321669,12.3426567,154.79998779296875,7.218,0.7090045,2.14748365E9,
1687181056613,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:17.666Z,LTE,355017071801794,2147483647,100,262,2,433,-101,-7,39,6,8,11,8196628,51.3216799,12.3426645,154.79998779296875,7.059,0.7119592,2.14748365E9,
1687181056613,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:17.666Z,LTE,355017071801794,2147483647,6300,0,0,17,-94,-13,46,0,0,0,0,51.3216799,12.3426645,154.79998779296875,7.059,0.7119592,2.14748365E9,
1687181058707,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:18.709Z,LTE,355017071801794,2147483647,100,262,2,433,-100,-7,40,11,8,15,8196628,51.3216799,12.3426645,154.79998779296875,7.059,0.7119592,2.14748365E9,
1687181058708,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:18.709Z,LTE,355017071801794,2147483647,6300,0,0,17,-97,-13,43,0,0,0,0,51.3216799,12.3426645,154.79998779296875,7.059,0.7119592,2.14748365E9,
1687181058708,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:19.759Z,LTE,355017071801794,2147483647,100,262,2,433,-100,-7,40,11,8,15,8196628,51.3217055,12.3426833,154.79998779296875,6.831,0.7743836,2.14748365E9,
1687181058707,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:19.759Z,LTE,355017071801794,2147483647,6300,0,0,17,-97,-13,43,0,0,0,0,51.3217055,12.3426833,154.79998779296875,6.831,0.7743836,2.14748365E9,
1687181060790,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:21.811Z,LTE,355017071801794,2147483647,100,262,2,433,-98,-5,42,10,8,13,8196628,51.3217308,12.3427042,154.79998779296875,6.628,0.8447975,2.14748365E9,
1687181062832,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:22.833Z,LTE,355017071801794,2147483647,100,262,2,433,-106,-7,34,10,8,15,8196628,51.3217389,12.3427096,154.79998779296875,6.497,0.85976684,2.14748365E9,
1687181062831,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:23.852Z,LTE,355017071801794,2147483647,100,262,2,433,-106,-7,34,10,8,15,8196628,51.3217485,12.3427162,154.79998779296875,6.429,0.8924738,2.14748365E9,
1687181064878,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:25.905Z,LTE,355017071801794,2147483647,100,262,2,433,-100,-7,40,12,8,12,8196628,51.3217813,12.3427336,154.79998779296875,6.141,0.9764947,2.14748365E9,
1687181066956,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:28.007Z,LTE,355017071801794,2147483647,100,262,2,433,-103,-7,37,11,8,15,8196628,51.321818,12.3427474,154.79998779296875,6.147,1.0605443,2.14748365E9,
1687181069059,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:29.063Z,LTE,355017071801794,2147483647,100,262,2,433,-99,-7,41,12,8,15,8196628,51.3218326,12.3427579,154.79998779296875,6.228,1.0899583,2.14748365E9,
1687181069058,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:30.118Z,LTE,355017071801794,2147483647,100,262,2,433,-99,-7,41,12,8,15,8196628,51.3218396,12.3427621,154.79998779296875,6.267,1.0956995,2.14748365E9,
1687181071159,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:31.164Z,LTE,355017071801794,2147483647,100,262,2,433,-98,-6,42,14,8,15,8196628,51.3218518,12.3427707,154.79998779296875,6.273,1.1104372,2.14748365E9,
1687181071158,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:32.212Z,LTE,355017071801794,2147483647,100,262,2,433,-98,-6,42,14,8,15,8196628,51.3218679,12.3427804,154.79998779296875,6.302,1.1254767,2.14748365E9,
1687181073270,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:33.274Z,LTE,355017071801794,2147483647,100,262,2,433,-99,-6,41,11,8,11,8196628,51.3218816,12.3427891,154.79998779296875,6.323,1.1360037,2.14748365E9,
1687181073269,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:34.321Z,LTE,355017071801794,2147483647,100,262,2,433,-99,-6,41,11,8,11,8196628,51.3218948,12.3427988,154.79998779296875,6.496,1.1376785,2.14748365E9,
1687181075356,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:36.381Z,LTE,355017071801794,2147483647,100,262,2,433,-103,-7,37,10,8,9,8196628,51.3219293,12.3428215,154.6999969482422,6.802,1.1427644,2.14748365E9,
1687181077412,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:37.415Z,LTE,355017071801794,2147483647,100,262,2,433,-103,-7,37,9,8,15,8196628,51.3219464,12.3428315,154.6999969482422,6.949,1.1344488,2.14748365E9,
1687181077413,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:24:38.441Z,LTE,355017071801794,2147483647,100,262,2,433,-103,-7,37,9,8,15,8196628,51.3219518,12.3428344,154.6999969482422,7.015,1.1318746,2.14748365E9,
